idnoremp;Seccion18;Division;periodo;intio;pottcag;gppgpa;ocgtot;CONINTER;OTROSG;PEROCU;PEREMU;PMISION;SULPERM;SULSAL;SULTEMP;SULMISION;SULAPRENDIZ;PRESPERM;PRESTEMP;PRESMISION;PRESTA;REMU;PROBRU;VALAGRE;TOTG;idaio;imesetot;inoio;insertot;potpsfr;pompsfr;pohpsfr;potperm;pomperm;pohperm;pottcde;pomtcde;pohtcde;pottmoe;pomtmoe;pohtmoe;pomtcag;pohtcag;potpau;pompau;pohpau;pomtot;pohtot;pottot;pompsfr1;pohpsfr2;pompsfr3;pohpsfr4;pompsfr5;pohpsfr6;pomperm1;pohperm2;pomperm3;pohperm4;pomperm5;pohperm6;pomtcde1;pohtcde2;pomtcde3;pohtcde4;pomtcde5;pohtcde6;pomtcag1;pohtcag2;pomtcag3;pohtcag4;pomtcag5;pohtcag6;pomtdhc;pohtdhc;pomtmad;pohtmad;pompau1;pohpau2;pomtot1;pohtot2;pomtot3;pohtot4;pomtot5;pohtot6;ththca;thtmas;gppsi;gpper;gpppsp;gpppst;gsppt;gppcpo;gppano;gppavo;gpppta;gppgpn;gpptpot;ocgrps;gmesetot;gsptot;ocgrc;ocgid;occree;ocgoi;ocgpc;ocgog;ocgtg;ocgamc;ocgtgno;gouts;ocgsv;ocgee;ocgar;ocgca;ocgse;ocgsp;ocgco;ocgfa;ocgpp;ocgnr;ocggv;ocgct;ocggr;ocgup;ocgcl;ocgusi;ocgspe;ocgsgn;gppsied1;gppsied2;gppsied3;gppered1;gppered2;gppered3;gpppsp1;gpppsp2;gpppsp3;gpppsted1;gpppsted2;gpppsted3;gppcpoed1;gppcpoed2;gppcpoed3;gppanoed1;gppanoed2;gppanoed3;gppavoed1;gppavoed2;gppavoed3;gppdocen;gppgpaed1;gppmoni;gppgpned1;gppgpned2;gppgpned3;gpptpoted1;gpptpoted2;gpptpoted3;opcomex
13471;Q;86;2018;6348909;3;7578;6802542;5849263;149732;21;21;0;769777;777355;0;0;7578;232635;0;0;442352;1219707;6348909;499646;1369439;1997;0;0;6348909;0;0;0;20;16;4;0;0;0;0;0;0;3;0;1;1;0;20;4;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;241838;600490;160084;0;0;133772;40950;34995;107552;149732;1369439;5215232;0;32129;0;63;0;29846;918485;0;107191;0;0;10757;161059;3719;0;0;8675;30607;21214;710;0;73158;0;0;0;9785;0;4709;68685;-1034;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
13472;Q;86;2018;317258538;265;361258;235150628;225552190;3046673;1141;1141;0;51946449;52307707;0;0;361258;16473676;0;0;28803788;81111495;317258538;91706348;84158168;1998;0;0;317258538;0;0;0;1100;805;295;0;0;0;0;0;0;184;81;41;32;9;1021;385;1406;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25398570;34167450;8854105;0;0;9076843;3101151;152118;10892353;3046673;84158168;166998892;0;2491222;0;22159;0;79446;9062832;0;5984947;0;0;2203596;3714445;398551;8694121;33857;560972;1183245;12331468;3453422;0;2173195;1077370;0;128939;450673;12434;296673;2872984;32832;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
13473;Q;86;2018;79165351;257;319724;42303534;38513999;1727189;700;700;0;14181839;14501563;0;0;319724;3802374;0;0;6741646;21243209;79165351;40651352;22970398;1999;0;0;79165351;0;0;0;666;563;103;0;0;0;0;0;0;148;109;34;23;11;734;223;957;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1764541;12946660;3273012;0;0;2250073;689199;0;5622746;1727189;22970398;19680107;0;1574410;4828;93864;0;336947;3241230;0;1785994;0;0;0;864011;995538;2387973;15403;189067;86958;560116;1147890;571819;1170080;368532;0;4525;251281;59857;298014;990552;1792;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
13474;Q;86;2018;164386055;0;359150;124051422;119418069;1003960;1009;1009;0;21311391;21670541;0;0;359150;5160013;0;0;9375382;31045923;164386055;44967986;32049883;2002;0;2250787;162135268;0;0;0;962;614;348;0;0;0;0;0;0;0;0;47;30;17;644;365;1009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1077050;20557456;4836898;0;0;3237696;900015;77658;0;1003960;32049883;112749194;0;1665628;44832;44894;0;826643;3715716;0;1710139;0;0;394476;888866;40680;22765;536;277817;73687;141285;121305;1049;461111;250372;0;0;200211;591;182851;221090;15684;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
13475;Q;86;2018;7948674;0;68945;2165672;2003346;28383;175;175;0;0;2969117;2900172;0;68945;0;692926;0;1483972;4453089;7948674;5945328;4481472;1998;0;1200;7947474;0;0;0;0;0;0;167;123;44;0;0;0;0;0;8;5;3;128;47;175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;671308;119738;0;0;28383;4481472;1297471;0;119067;0;3264;0;42411;110724;0;62818;0;0;0;0;0;57445;0;117430;12797;27927;1091;0;130344;0;0;0;33003;52147;4166;92852;715;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
13477;Q;86;2018;223493767;42;493940;132268293;130925551;1258157;1130;1130;0;24135302;28116503;3487261;0;493940;6461719;1207046;0;13825712;41942215;223493767;92568216;43200372;1953;0;333351;223160416;0;0;0;843;624;219;225;156;69;0;0;0;26;16;62;49;13;855;317;1172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4735099;20820733;5041189;0;0;4741354;1412646;2947;553261;1258157;43200372;113911394;0;2097040;2473;33841;0;898935;264902;0;1405452;0;0;0;987036;1147951;1083698;18580;398203;557327;221589;377253;84711;5810963;163211;0;11851;101696;17480;227937;1883065;8444;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
13478;Q;86;2018;477295106;22;929846;289956580;286798560;5596504;2459;2459;0;62484254;63414100;0;0;929846;20891898;0;0;35339882;98753982;477295106;190496546;104350486;1973;0;1523697;475771409;0;0;0;2358;1736;622;0;0;0;0;0;0;12;10;101;75;26;1823;658;2481;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4975674;59001282;19399196;0;0;11473262;2974722;0;560550;5596504;104350486;136814955;0;94304361;0;88579;0;2539200;0;0;14149461;0;0;2624798;10025373;1423344;1761460;163436;2173421;1274054;503205;1280334;435035;12959817;304900;409282;83742;8247;30;204008;5805765;59223;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3
13479;Q;86;2018;21031428;23;63281;13243822;12045159;933318;154;154;0;3337569;3400850;0;0;63281;1059028;0;0;1755181;5156031;19981218;7936059;6089349;1981;2133639;282690;18615099;0;0;0;147;115;32;0;0;0;0;0;0;18;5;7;4;3;137;40;177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;340820;3098995;956782;0;0;534097;162056;0;515910;933318;6089349;5864633;1050210;2373946;1598;32804;0;69677;12749;0;1041889;0;0;0;217956;78508;229880;55965;7431;23366;97291;18202;99107;1139329;70917;0;0;56116;0;93289;92371;678;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
13480;Q;86;2018;729617393;613;1099828;546415626;539501237;8935626;3007;3007;0;85677215;95558961;8781917;0;1099828;24621879;2750325;0;56509093;152068054;729617393;190116156;161003680;1981;0;6757501;722859892;0;0;0;2577;1947;630;298;211;88;0;0;0;371;241;132;103;29;2632;988;3619;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12180887;77150595;20967613;0;0;19919970;6474365;2742555;21470626;8935626;161003680;416807521;0;54491055;4873;204238;0;3142372;3095787;0;10416419;0;0;0;8290339;3500077;6896377;223215;545745;678288;1665494;3084602;168209;4913229;1588944;0;68281;933889;117690;583494;3290898;233963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
15765;Q;86;2018;4309534;0;8437;2654172;2487574;409522;31;30;0;402599;411036;0;0;8437;88105;0;0;170338;581374;4309534;1821960;990896;1983;0;0;4309534;1;0;1;29;20;9;0;0;0;0;0;0;0;0;1;0;1;20;11;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;402599;88105;0;0;64969;17264;0;0;409522;990896;1234150;0;797708;0;6110;0;52226;103659;0;101460;0;0;0;0;14864;38392;391;21502;9743;20994;28;2100;99696;6033;61007;26870;23890;9932;1765;21255;397;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
13482;Q;86;2018;36479246;0;98085;21406861;20931301;662416;328;328;0;0;7380245;7282160;0;98085;0;1639481;0;3131055;10511300;36479246;15547945;11173716;1952;0;133827;36345419;0;0;0;0;0;0;315;229;86;0;0;0;0;0;13;10;3;239;89;328;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;1141198;350376;0;0;662416;11173716;7198181;0;10855848;0;22477;0;197853;232716;0;22049;0;0;648340;331865;162791;65648;15464;154613;71443;90118;32167;832;724994;35743;0;0;14078;4321;43715;480991;614;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
13483;Q;86;2018;2351055;0;15276;1613464;1586982;20236;26;26;0;372262;387538;0;0;15276;106799;0;0;196945;584483;2351055;764073;604719;1998;0;0;2351055;0;0;0;24;20;4;0;0;0;0;0;0;0;0;2;1;1;21;5;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;372262;106799;0;0;89779;16520;0;0;20236;620872;1214687;0;156266;400;16012;0;8292;0;0;41193;0;0;0;0;11132;0;8643;28508;5040;20850;0;1800;55865;204;0;0;28340;4154;4550;7528;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
13484;Q;86;2018;3260786;0;24948;891309;861305;54007;66;66;0;1191262;1216210;0;0;24948;293272;0;0;507112;1723322;3260786;2399481;1777329;1987;0;28972;3231814;0;0;0;63;44;19;0;0;0;0;0;0;0;0;3;2;1;46;20;66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;116128;1109972;258434;0;0;162565;51275;0;0;54007;1777329;757327;0;26176;0;0;0;2864;26354;0;1646;0;0;0;408;9237;33245;391;14433;67;2915;0;355;122;499;0;0;5641;4064;3855;1252;458;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
13485;Q;86;2018;4523699;0;18580;2609575;2601298;0;76;76;0;1071514;1090094;0;0;18580;380020;0;0;546472;1636566;4523699;1922401;1636566;1995;0;50282;4473417;0;0;0;74;60;14;0;0;0;0;0;0;0;0;2;2;0;62;14;76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1071514;380020;0;0;133974;32478;0;0;0;1636566;1665754;0;173896;0;816;0;0;0;0;111530;0;0;23054;3350;0;331678;0;30208;65132;37318;0;0;48639;0;0;23138;31559;0;3423;60080;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
13487;Q;86;2018;19469999;0;29869;12960627;4597800;58239;68;68;0;1207672;1237541;0;0;29869;295647;0;0;604902;1842443;11546999;6949199;1900682;1998;11350379;1910327;6209293;0;0;0;65;48;17;0;0;0;0;0;0;0;0;3;2;1;50;18;68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;179225;1082214;241879;0;0;258979;70402;0;0;58239;1920807;803152;7923000;1112456;4745;103195;0;309587;0;0;154973;0;0;0;188421;442439;596345;3100;58858;16452;97458;62478;618276;74377;151470;0;245;45258;634;28856;164852;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
13488;Q;86;2018;1564243;0;14063;953550;939308;39166;39;39;0;9375;360935;337497;0;14063;2047;73676;0;165192;526127;1564243;624935;565293;1999;0;0;1564243;0;0;0;1;0;1;36;29;7;0;0;0;0;0;2;1;1;30;9;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;9375;2047;0;0;73306;16163;0;0;39166;565293;805023;0;57818;0;1500;0;11970;0;0;930;0;0;0;0;0;29445;0;5000;3500;3000;7800;0;2165;0;0;0;2500;3510;14714;4500;175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
13489;Q;86;2018;6046947;4;37500;4474961;4311826;104865;84;84;0;1707381;1744881;0;0;37500;341477;0;0;545947;2290828;6046947;1735121;2395693;2003;0;0;6046947;0;0;0;80;60;20;0;0;0;0;0;0;4;0;4;2;2;66;22;88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1707381;341477;0;0;151890;52580;0;67866;104865;2395693;3430315;0;104127;0;2815;0;56628;96525;0;8492;0;0;0;0;4517;114815;1499;15342;10957;293628;2302;0;91100;9837;0;254;48898;17277;736;97031;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
13490;Q;86;2018;8936138;0;43847;5331744;5306185;75877;116;116;0;1950089;1993936;0;0;43847;530074;0;0;932584;2926520;8936138;3629953;3002397;2004;0;87818;8848320;0;0;0;111;81;30;0;0;0;0;0;0;0;0;5;4;1;85;31;116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1950089;530074;0;0;298912;83006;20592;0;75877;3002397;4757579;0;71414;0;1830;0;16619;2290;0;43659;0;0;0;17800;2300;21738;805;20592;32310;25339;571;1452;144054;0;0;0;51679;233;1686;117766;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
13491;Q;86;2018;15783189;0;35250;10141921;9363794;41250;119;118;0;1452320;1487570;0;0;35250;363080;0;0;639020;2126590;15783189;6419395;2167840;1984;0;42794;15740395;1;1;0;113;85;28;0;0;0;0;0;0;0;0;5;5;0;91;28;119;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1452320;363080;0;0;217848;58092;0;0;41250;2167840;8337626;0;79042;0;0;0;72603;695957;0;5237;0;0;0;0;0;150000;2150;60315;12273;2000;3338;4250;43941;428;0;0;22030;6575;25362;610927;7867;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
13493;Q;86;2018;74169650;521;473857;40695211;33531023;6299220;1284;1284;0;20299539;23342800;2569404;0;473857;6460966;565499;0;11594385;34937185;74169650;40638627;41236405;1997;0;0;74169650;0;0;0;1069;889;180;162;148;14;0;0;0;465;56;53;43;10;1545;260;1805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;758461;19768616;6233428;0;0;3560320;1007600;0;12901195;6299220;41236405;12847811;0;3062813;0;519;0;533918;6585753;0;737448;0;0;363380;296157;723730;1180079;0;115102;56298;299534;25589;42828;265155;163745;0;0;156233;0;128083;209841;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
13494;Q;86;2018;133137426;125;335153;77854114;69089093;376394;758;758;0;2611136;18655393;15709104;0;335153;1017791;3613573;0;12369586;31024979;133137426;64048333;31401373;1966;0;0;133137426;0;0;0;122;100;22;600;450;150;0;0;0;91;34;36;24;12;665;218;883;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;864921;2005691;758315;0;0;5933327;1804895;0;3356407;376394;31401373;51738302;0;825218;222231;0;0;227664;8406580;0;16284;0;0;0;2108619;1449099;112396;102378;238741;361630;736000;204003;18868;4813950;245094;0;0;186501;39170;58186;2165087;221706;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
